鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中山區,建物,臺北市中山區民權西路9巷1~30號,0.0,商,,,1060224,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0951129,98.33,2,1,2,有,有,有,40000,407,,0.0,0,,RPSNMLSKLHMFFCA28CC
中山區,建物,臺北市中山區松江路391~420號,0.0,住,,,1060228,土地0建物1車位0,五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040713,79.11,2,1,2,有,有,有,52000,657,,0.0,0,,RPTNMLSKLHMFFCA38CC
大同區,建物,臺北市大同區市民大道一段211~240號,0.0,其他,,,1060220,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0980724,72.52,1,1,1,有,有,有,48632,671,,0.0,0,,RPPNMLSKLHMFFBA87CC
大同區,建物,臺北市大同區庫倫街31~60號,0.0,住,,,1060224,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0771205,140.92000000000002,5,1,2,有,無,有,39000,277,,0.0,0,,RPVNMLKLLHMFFBA77CC
萬華區,建物,臺北市萬華區大理街1~30號,0.0,商,,,1060222,土地0建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041022,82.25,2,2,1,有,有,有,36500,444,塔式車位,7.35,0,租金含大樓管理費,RPTOMLKLLHMFFBA67CC
中正區,建物,臺北市中正區林森北路9巷1~30號,0.0,商,,,1060222,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660106,63.37,1,1,1,有,有,有,26000,410,,0.0,0,,RPPPMLKLLHMFFBA37CC
士林區,建物,臺北市士林區忠誠路一段61~90號,0.0,住,,,1060201,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0740118,119.89999999999999,2,1,1,有,有,無,60000,500,,0.0,0,,RPSNMLKLLHMFFEA77CC
內湖區,建物,臺北市內湖區成功路四段167巷1~30號,0.0,住,,,1060221,土地0建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840128,202.79999999999998,3,2,2,有,有,有,50000,247,,0.0,0,,RPRNMLKLLHMFFCA47CC
大安區,建物,臺北市大安區溫州街52巷1~30號,0.0,住,,,1060201,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740816,130.45,3,2,2,有,有,無,65000,498,,0.0,0,,RPUNMLKLLHMFFFA08CC
大安區,建物,臺北市大安區忠孝東路四段1~30號,6.0,商,,,1051101,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.7,2,1,1,有,有,有,38000,454,,0.0,0,,RPXNMLKLLHMFFFA38CC
大安區,建物,臺北市大安區光復南路361~390號,11.74,商,,,1060201,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,132.23,3,2,2,有,有,無,43000,325,,0.0,0,,RPOOMLKLLHMFFFA57CC
中正區,建物,臺北市中正區北平東路1~30號,0.0,商,,,1060223,土地0建物1車位0,十一層,11,辦公商業大樓,商業用,鋼筋混凝土造,0810731,92.69999999999999,0,0,0,無,有,無,33000,356,,0.0,0,,RPQNMLKLLHMFFBA37DC
信義區,建物,臺北市信義區基隆路二段61~90號,0.0,商,,,1060220,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0721101,82.83999999999999,0,0,0,無,有,無,28350,342,,0.0,0,,RPSNMLKLLHMFFDA77DC
信義區,建物,臺北市信義區忠孝東路五段391~420號,0.0,商,,,1060218,土地0建物1車位0,六層,18,辦公商業大樓,見使用執照,鋼筋混凝土造,0860121,98.67,0,0,0,無,有,無,42000,426,,0.0,0,,RPTNMLKLLHMFFDA87DC
松山區,建物,臺北市松山區寶清街31~60號,0.0,商,,,1060224,土地0建物1車位0,七層,10,辦公商業大樓,商業用,鋼筋混凝土造,0791206,133.5,0,0,0,無,有,無,36750,275,,0.0,0,,RPVNMLKLLHMFFDA08DC
中山區,建物,臺北市中山區長安東路二段91~120號,0.0,商,,,1060226,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970222,34.66,1,1,1,有,有,有,20000,577,,0.0,0,,RPQQMLLLLHMFFCA77CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1060223,土地0建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,72.24000000000001,2,1,1,有,有,有,50000,692,,0.0,0,,RPWOMLLLLHMFFBA08CC
松山區,房地(土地+建物)+車位,臺北市松山區敦化北路151~180號,0.0,商,,,1060220,土地0建物1車位2,七層,19,辦公商業大樓,商業用,鋼骨混凝土造,0781125,939.37,0,0,0,無,有,無,596736,635,坡道平面,0.0,0,本次只租賃七樓之部分面積，包括出租使用之租賃區域及公共設施，面積總計284.16坪，及地下三、四樓停車位二個，租金總額內含車位租金,RPQOMLLLLHMFFDA67CC
信義區,建物,臺北市信義區永吉路61~90號,0.0,商,,,1060228,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0891026,202.16,3,2,2,有,有,有,53000,262,,0.0,0,,RPXNMLMLLHMFFDA38CC
萬華區,建物,臺北市萬華區漢口街二段1~30號,0.0,商,,,1060228,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001125,107.21,2,2,1,有,有,有,50000,466,,0.0,0,,RPXNMLMLLHMFFBA18CC
大同區,建物,臺北市大同區承德路三段1~30號,0.0,商,,,1060228,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990903,217.62,4,2,2,有,無,有,79000,363,,0.0,0,,RPPOMLMLLHMFFBA47CC
大同區,建物,臺北市大同區南京西路64巷9弄1~30號,0.0,商,,,1060212,土地0建物1車位0,五層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,55.0,2,1,1,有,有,有,26000,473,,0.0,0,租賃建物為頂樓加蓋的部份。,RPQOMLMLLHMFFBA57CC
萬華區,建物,臺北市萬華區康定路91~120號,0.0,商,,,1060221,土地0建物1車位0,七層,26,套房(1房1廳1衛),住家用,見其他登記事項,1050331,49.36,1,1,1,有,有,有,21000,425,,0.0,0,,RPXOMLMLLHMFFBA28CC
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路358巷38弄31~60號,0.0,工,,,1060221,土地1建物1車位1,三層,11,廠辦,見其他登記事項,見其他登記事項,0960215,177.75,0,0,0,無,有,無,68000,383,坡道平面,14.91,0,,RPUPMLMLLHMFFCA18CC
中山區,建物,臺北市中山區民權西路9巷1~30號,0.0,商,,,1060223,土地0建物1車位0,六層,14,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1011112,64.72,1,1,1,有,有,有,32000,494,,0.0,0,,RPVPMLMLLHMFFCA28CC
萬華區,建物,臺北市萬華區西寧南路61~90號,0.0,商,,,1060225,土地0建物1車位0,三層,10,店面(店鋪),商業用,鋼筋混凝土造,0620604,65.35,0,0,0,無,有,無,25000,383,,0.0,0,,RPPNMLNLLHMFFBA47CC
北投區,建物,臺北市北投區中央南路二段1~30號,0.0,工,,,1060201,土地0建物1車位0,九層,19,廠辦,見其他登記事項,鋼筋混凝土造,1040828,55.02,0,0,0,無,有,無,15500,282,,0.0,0,,RPTOMLNLLHMFFEA28CC
士林區,建物,臺北市士林區士東路91巷31~60號,0.0,住,,,1060201,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731106,129.29,3,2,2,有,有,有,60000,464,,0.0,0,,RPXNMLOLLHMFFEA68CC
中正區,建物,臺北市中正區重慶南路一段31~60號,0.0,商,,,1060216,土地0建物1車位0,十一層,14,辦公商業大樓,見使用執照,鋼筋混凝土造,0910723,6.640000000000001,0,1,1,有,有,有,5000,753,,0.0,0,,RPXOMLOLLHMFFBA48CC
南港區,房地(土地+建物)+車位,臺北市南港區興中路12巷1~30號,38.82,商,,,1060225,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0810811,110.68,0,0,0,無,有,無,34000,307,升降平面,70.54,0,,RPVNMLOLLHMFFDA38CC
中山區,建物,臺北市中山區松江路391~420號,0.0,住,,,1060227,土地0建物1車位0,二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040713,79.11,2,1,1,有,有,有,52000,657,,0.0,0,,RPWPMLOLLHMFFCA58CC
中山區,建物,臺北市中山區中山北路二段151~180號,0.0,商,,,1060228,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0951129,67.82000000000001,2,1,1,有,有,有,35569,524,,0.0,0,,RPXPMLOLLHMFFCA68CC
松山區,建物,臺北市松山區健康路211~240號,0.0,住,,,1060218,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,,49.6,0,0,0,無,無,無,43000,867,,0.0,0,該建號有隔間分租，本次承租其中約15坪店面空間。,RPQNMLRLLHMFFDA18CC
萬華區,建物,臺北市萬華區康定路91~120號,0.0,商,,,1060228,土地0建物1車位0,七層,26,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,50.21,1,1,1,有,有,有,18800,374,,0.0,0,租金含管理費。,RPQNMLRLLHMFFBA97CC
萬華區,建物,臺北市萬華區康定路91~120號,0.0,商,,,1060228,土地0建物1車位0,十九層,26,套房(1房1廳1衛),住家用,見其他登記事項,1050331,74.94,1,1,1,有,有,有,30000,400,,0.0,0,租金含管理費。,RPTNMLRLLHMFFBA28CC
內湖區,房地(土地+建物),臺北市內湖區內湖路二段1~30號,353.0,住,,,1060221,土地1建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0771230,96.89999999999999,0,0,0,無,無,有,55000,568,,0.0,0,,RPOPMLSLLHMFFCA18CC
